number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,exchange rate,LAT,LNG,timestamp,transaction year,transaction month,transaction day,filled decoration year,total
2,1.0,740,9003,1.0,0,0,3,740,0,1949,7.35431612,47.405479,-122.195772,1401235200,2014,5,28,1998,157499.99994746054
3,1.0,1100,10125,1.0,0,0,3,1100,0,1969,7.621599139,47.367737,-122.117029,1401235200,2014,5,28,2010,168499.9999809433
2,1.0,830,2699,1.0,0,0,3,830,0,1996,6.041156143,47.419378,-121.958008,1401235200,2014,5,28,1996,174999.99996615236
3,1.5,1430,8960,1.0,0,0,4,1430,0,1953,7.488661552,47.451576,-122.352986,1401235200,2014,5,28,1983,178650.00000747704
2,2.0,1390,1302,2.0,0,0,3,1390,0,1986,7.964863915,47.304801,-122.316969,1401235200,2014,5,28,1986,186950.0000491355
2,2.0,1700,3171,1.0,0,0,5,850,850,1927,6.152549843,47.308286,-122.216812,1401235200,2014,5,28,1927,188999.99994746543
2,1.5,880,1157,2.0,0,0,3,880,0,2007,7.389550565,47.555647,-122.37959,1401235200,2014,5,28,2007,209999.99999203053
2,1.0,1320,8865,1.0,0,0,4,1320,0,1943,7.695115157,47.489569,-122.29996,1401235200,2014,5,28,1943,215000.0000321484
3,1.75,1210,8075,1.0,0,0,4,1210,0,1983,6.003541906,47.261769,-122.248889,1401235200,2014,5,28,1983,214999.99999091597
3,1.5,1560,7300,1.0,0,0,4,1040,520,1964,7.048526779,47.310617,-122.263291,1401235200,2014,5,28,1964,224000.00002366616
3,2.0,2030,24829,1.0,0,0,4,1220,810,1979,7.187884745,47.310617,-122.263291,1401235200,2014,5,28,1979,224999.99992324857
3,2.5,1680,6755,2.0,0,0,3,1680,0,1994,6.803266499,47.287074,-122.113839,1401235200,2014,5,28,1994,224999.99996083725
4,2.25,1830,9485,1.0,0,0,4,1200,630,1989,7.006363148,47.311491,-122.36281,1401235200,2014,5,28,1989,236000.0000624371
3,1.75,1310,9645,1.0,0,0,3,1310,0,1979,7.404168083,47.391319,-122.314971,1401235200,2014,5,28,2014,242000.00000300905
3,2.5,2060,4030,2.0,0,0,3,2060,0,1999,7.874270089,47.391942,-122.257192,1401235200,2014,5,28,1999,244615.0000399864
3,1.75,1300,7958,1.0,0,0,3,1300,0,1996,6.585370175,47.287074,-122.113839,1401235200,2014,5,28,1996,245099.99998494468
3,2.0,1400,8640,1.0,0,0,5,1400,0,1968,7.571500194,47.304801,-122.316969,1401235200,2014,5,28,1968,253400.0000631236
3,2.0,1480,7480,1.0,0,0,4,1480,0,1992,6.394333013,47.419378,-121.958008,1401235200,2014,5,28,1992,253999.99998123728
2,1.0,1060,8187,1.0,0,0,4,1060,0,1952,7.440546449,47.740485,-122.342826,1401235200,2014,5,28,1952,253999.99999437
3,1.5,1430,9600,1.0,0,0,4,1430,0,1966,7.214227101,47.499429,-122.110157,1401235200,2014,5,28,1966,266199.99997162557
3,2.5,2495,4400,2.0,0,0,3,2495,0,2007,6.654792634,47.310617,-122.263291,1401235200,2014,5,28,2007,267000.0000010312
3,1.75,1300,4127,1.0,0,0,4,650,650,1918,7.165944128,47.544034,-122.349874,1401235200,2014,5,28,1953,269999.9999832138
4,1.0,1450,6250,1.0,0,0,3,990,460,1964,7.536971895,47.500058,-122.357848,1401235200,2014,5,28,2000,277000.0000605538
3,1.0,1180,5002,1.5,0,0,3,1180,0,1946,7.707777715,47.754413,-122.300477,1401235200,2014,5,28,1946,282508.88892465417
2,1.0,800,6240,1.0,0,0,3,800,0,1954,6.650396989,47.716513,-122.295829,1401235200,2014,5,28,2005,285000.000008815
3,1.0,1390,9624,1.5,0,0,4,1390,0,1954,6.432871954,47.754413,-122.300477,1401235200,2014,5,28,1979,298999.9999811457
3,1.0,1160,11776,1.0,0,0,3,1160,0,1968,6.765113396,47.752379,-122.060283,1401235200,2014,5,28,1997,305000.0000723543
3,2.5,1680,11193,2.0,0,0,3,1680,0,1984,7.790996576,47.442737,-122.123973,1401235200,2014,5,28,1984,306000.0000072322
3,1.0,1430,19901,1.5,0,0,4,1430,0,1927,6.961316713,47.755665,-122.248061,1401235200,2014,5,28,1927,310000.0000334028
2,2.5,1050,1609,2.0,0,0,3,1050,0,2005,6.779191713,47.585627,-122.29196,1401235200,2014,5,28,2005,325000.0000045438
3,2.75,1720,28000,1.0,0,0,4,1720,0,1958,6.186905822,47.442737,-122.123973,1401235200,2014,5,28,1972,326000.00004800217
4,2.0,1480,3132,1.0,0,0,5,740,740,1910,7.687726859,47.534862,-122.305794,1401235200,2014,5,28,1910,335000.00001034734
3,2.25,2180,7741,2.0,0,0,3,2180,0,1986,6.673652412,47.622542,-122.04421,1401235200,2014,5,28,1986,341749.999897773
2,1.0,1080,4000,1.0,0,0,3,1080,0,1940,6.232335872,47.687761,-122.38487,1401235200,2014,5,28,1996,345000.00001059857
3,2.5,2400,9701,1.0,0,0,3,2400,0,1990,6.257952341,47.311491,-122.36281,1401235200,2014,5,28,2009,355000.00003690016
2,1.0,1270,3200,1.0,0,0,4,960,310,1920,7.126138341,47.678255,-122.338152,1401235200,2014,5,28,1920,354999.99993560894
4,2.5,3753,7204,2.0,0,0,3,3336,417,2008,7.371081305,47.311491,-122.36281,1401235200,2014,5,28,2008,363000.00002423
3,1.5,1300,12240,1.0,0,0,3,1300,0,1963,6.999729717,47.755665,-122.248061,1401235200,2014,5,28,2008,364999.9999698335
3,2.0,1660,8281,1.0,0,0,3,1660,0,1949,6.430819019,47.536464,-122.394409,1401235200,2014,5,28,1998,379999.99996657274
3,2.5,2250,3757,2.0,0,0,3,2250,0,2006,7.31125435,47.499429,-122.110157,1401235200,2014,5,28,2006,394999.9999975176
3,1.75,1820,22320,1.0,0,0,3,1250,570,1977,6.925979705,47.669256,-122.008454,1401235200,2014,5,28,2004,419999.9999767229
4,2.75,1680,9545,1.0,0,0,4,1080,600,1979,6.645143595,47.755665,-122.248061,1401235200,2014,5,28,1979,425000.0000071784
2,1.75,1350,6315,1.0,0,0,3,1350,0,2005,7.298126444,47.669256,-122.008454,1401235200,2014,5,28,2005,428999.9999978826
3,3.75,3890,7140,1.0,0,2,3,2390,1500,1943,7.912924024,47.499387,-122.243852,1401235200,2014,5,28,2007,430000.0001632391
3,1.75,1980,5100,1.0,0,0,3,1270,710,1965,6.821924383,47.678255,-122.338152,1401235200,2014,5,28,1993,432499.9999910662
4,3.0,4260,18000,2.0,0,2,3,4260,0,2000,6.676276929,47.567779,-122.232795,1401235200,2014,5,28,2000,435000.0001291047
3,1.75,1610,6480,1.0,0,0,4,1610,0,1947,6.152130781,47.716513,-122.295829,1401235200,2014,5,28,1988,438749.99998561526
3,1.0,1100,4600,1.0,0,0,3,1100,0,1917,7.95902109,47.574245,-122.400222,1401235200,2014,5,28,2009,450000.0000389529
3,2.0,1300,3731,1.0,0,0,3,900,400,1993,7.828834548,47.540246,-122.268545,1401235200,2014,5,28,1993,450385.71429614373
4,3.0,2230,52983,2.0,0,0,3,2230,0,1991,6.008109073,47.367214,-122.198051,1401235200,2014,5,28,1991,460000.00003146555
6,3.25,4250,23326,1.0,0,3,3,2150,2100,1967,6.068294777,47.304801,-122.316969,1401235200,2014,5,28,2011,465000.00001786
3,2.25,1840,5752,2.0,0,0,3,1840,0,2003,6.888395698,47.715769,-122.213748,1401235200,2014,5,28,2003,465000.00000869064
2,3.25,1400,1243,3.0,0,0,3,1400,0,2000,7.391398112,47.678255,-122.338152,1401235200,2014,5,28,2000,474800.000047714
3,2.0,1980,12150,1.0,0,0,3,1980,0,1994,6.833773032,47.367737,-122.117029,1401235200,2014,5,28,1994,479899.9999704895
4,2.5,2360,4367,2.0,0,0,3,2360,0,2003,7.7193181,47.760785,-122.130531,1401235200,2014,5,28,2003,489999.99995505146
4,1.5,2040,8800,1.0,0,0,4,1020,1020,1961,7.745248101,47.613825,-122.144365,1401235200,2014,5,28,2001,510000.00003682927
3,1.75,1400,4000,1.0,0,0,3,870,530,1951,6.382699595,47.687761,-122.38487,1401235200,2014,5,28,1994,510250.00002152607
2,1.75,2050,11900,1.0,0,0,4,2050,0,1950,7.57755195,47.618337,-122.205341,1401235200,2014,5,28,1983,532500.0000606993
3,2.5,1720,4006,2.0,0,0,3,1720,0,1994,7.994472207,47.557085,-122.007748,1401235200,2014,5,28,1994,535000.0000390022
3,2.5,1550,12920,2.0,0,0,5,1550,0,1999,6.816791621,47.675982,-122.193578,1401235200,2014,5,28,1999,537000.000009711
4,2.5,2230,10414,1.0,0,0,5,1450,780,1974,7.866371605,47.586092,-122.037436,1401235200,2014,5,28,1974,544500.0001254674
4,1.0,1660,34848,1.0,0,0,1,930,730,1933,7.972682791,47.68099,-122.120531,1401235200,2014,5,28,1933,550000.00003816
3,2.5,3160,4270,2.0,0,0,3,2650,510,2006,7.858483641,47.753344,-122.201952,1401235200,2014,5,28,2006,555000.0000291195
7,4.5,4140,9066,1.0,0,0,3,2070,2070,1978,6.066859767,47.716513,-122.295829,1401235200,2014,5,28,1978,564999.9999220228
5,2.0,1940,6000,1.0,0,0,5,970,970,1945,7.385613439,47.685746,-122.281589,1401235200,2014,5,28,1945,580000.0000182751
3,2.0,1650,6150,2.0,0,0,4,1650,0,1926,7.381125593,47.574245,-122.400222,1401235200,2014,5,28,1993,590000.000002064
4,2.75,2020,2750,1.0,0,0,3,1010,1010,1917,6.084845533,47.611046,-122.293207,1401235200,2014,5,28,2014,599000.0000236776
4,2.0,2510,38141,1.0,0,0,3,2510,0,1960,6.16597051,47.715769,-122.213748,1401235200,2014,5,28,2012,599999.9999733308
3,1.75,1580,7416,1.0,0,0,3,1150,430,1967,6.842845197,47.614533,-122.168798,1401235200,2014,5,28,2011,599999.9999988042
4,2.5,2740,43101,2.0,0,0,3,2740,0,1993,6.521803832,47.752379,-122.060283,1401235200,2014,5,28,1993,630000.0000030019
3,2.5,2300,5500,1.5,0,0,4,2000,300,1921,7.680917887,47.585627,-122.29196,1401235200,2014,5,28,1921,634999.9999888651
4,2.5,2990,5669,2.0,0,0,3,2990,0,2003,7.347774433,47.622542,-122.04421,1401235200,2014,5,28,2003,654999.9998993322
3,2.5,2190,10370,2.0,0,0,3,2190,0,1987,7.178220909,47.622542,-122.04421,1401235200,2014,5,28,2000,665000.0000644622
3,1.0,1700,6356,1.5,0,0,3,1700,0,1907,7.653768517,47.540246,-122.268545,1401235200,2014,5,28,1983,681000.0000022431
4,2.5,3150,7277,2.0,0,0,3,3150,0,2006,7.239490658,47.512527,-122.190248,1401235200,2014,5,28,2006,681715.9999491726
4,3.5,4490,5099,2.0,0,0,3,3390,1100,2006,6.89737968,47.584223,-121.791951,1401235200,2014,5,28,2006,699999.9998279354
2,1.75,2320,5500,1.5,0,2,3,1720,600,1925,6.971622328,47.585627,-122.29196,1401235200,2014,5,28,2000,700000.0000495164
3,2.5,2810,5400,2.0,0,0,3,2810,0,2005,7.782043305,47.68099,-122.120531,1401235200,2014,5,28,2005,738999.9999431674
4,2.25,2920,46355,2.0,0,0,4,2920,0,1998,7.650563086,47.573424,-121.899182,1401235200,2014,5,28,1998,740000.0001608868
2,1.75,2080,4800,1.0,0,0,5,1080,1000,1923,6.305133636,47.687761,-122.38487,1401235200,2014,5,28,1923,740000.0000910936
4,3.5,3910,8095,2.0,0,0,3,3130,780,2007,6.461974181,47.557085,-122.007748,1401235200,2014,5,28,2007,782000.0000286514
4,2.25,2000,3800,2.0,0,0,3,2000,0,2001,7.155247126,47.685746,-122.281589,1401235200,2014,5,28,2001,814999.9999957585
3,2.5,2510,5503,2.0,0,2,3,2510,0,1995,7.810309262,47.536464,-122.394409,1401235200,2014,5,28,1995,820000.0000768639
4,2.5,3420,8405,2.0,0,0,3,3420,0,2000,6.683684838,47.622542,-122.04421,1401235200,2014,5,28,2000,840000.0000688909
4,2.75,3040,2800,2.0,0,0,3,2100,940,1906,6.591850159,47.63714,-122.321891,1401235200,2014,5,28,2014,839999.9999569968
3,2.0,2520,5400,1.5,0,0,4,1410,1110,1906,7.594809072,47.638679,-122.370946,1401235200,2014,5,28,1990,840500.0000222975
3,2.75,2280,4280,1.0,0,0,5,1280,1000,1917,6.843154642,47.678255,-122.338152,1401235200,2014,5,28,1917,875000.0001024808
5,1.5,2680,28014,1.0,0,0,4,1450,1230,1963,7.857301501,47.618337,-122.205341,1401235200,2014,5,28,1963,897999.9999545019
6,2.75,2300,24773,1.5,0,0,4,2300,0,1950,6.28595672,47.567779,-122.232795,1401235200,2014,5,28,1985,900000.0000511196
3,2.5,2690,7000,2.0,0,0,5,1840,850,1943,7.142360225,47.685746,-122.281589,1401235200,2014,5,28,1943,924999.999971112
4,2.25,2410,4560,2.0,0,2,5,1800,610,1929,7.394086575,47.687761,-122.38487,1401235200,2014,5,28,1929,959999.9999721104
6,2.75,3610,17580,1.0,0,4,5,2070,1540,1959,7.830620107,47.586092,-122.037436,1401235200,2014,5,28,1959,967999.9999519376
7,4.0,3150,34830,1.0,0,0,3,3150,0,1957,7.447415916,47.613825,-122.144365,1401235200,2014,5,28,2005,999000.0001651172
4,2.75,3650,6982,2.0,0,2,4,2530,1120,1951,6.149992894,47.685746,-122.281589,1401235200,2014,5,28,2003,1210000.0000889618
4,2.5,3240,10800,1.0,0,0,3,2260,980,1946,7.227198833,47.659861,-122.284977,1401235200,2014,5,28,1946,1285000.000065416
4,3.25,4700,9160,1.0,0,4,3,2520,2180,2005,7.386066068,47.574245,-122.400222,1401235200,2014,5,28,2005,1400000.0000707791
3,1.0,1010,5490,1.0,0,0,3,1010,0,1954,7.671700246,47.489569,-122.29996,1401321600,2014,5,29,2005,144999.99998945172
3,1.0,1250,6250,1.0,0,0,2,1030,220,1949,6.356261123,47.534862,-122.305794,1401321600,2014,5,29,1949,154999.9999824114
2,1.0,1500,4120,1.5,0,0,3,880,620,1928,6.317937768,47.47202,-122.2219,1401321600,2014,5,29,1954,156766.66664984814
3,1.75,1590,7617,2.0,0,0,3,1590,0,1986,6.018331044,47.391319,-122.314971,1401321600,2014,5,29,1986,210000.00000934748
2,1.0,950,7560,1.0,0,0,3,950,0,1958,7.200627857,47.442737,-122.123973,1401321600,2014,5,29,2004,229999.9999558103
4,2.0,1530,6375,2.0,0,0,3,1530,0,1942,6.152561239,47.442737,-122.123973,1401321600,2014,5,29,1983,231000.00005750608
3,1.5,1270,11600,1.0,0,0,4,1270,0,1964,7.568622271,47.405479,-122.195772,1401321600,2014,5,29,1964,246499.9999198269
2,1.0,1110,26051,1.0,0,0,3,1110,0,1951,7.661338836,47.489569,-122.29996,1401321600,2014,5,29,1994,250000.00006550577
3,1.5,1470,14821,1.0,0,0,4,1470,0,1958,6.303283866,47.367737,-122.117029,1401321600,2014,5,29,1972,264000.00002536905
4,2.25,1720,9753,1.0,0,0,4,1120,600,1978,7.762365256,47.311491,-122.36281,1401321600,2014,5,29,2000,264949.99996466906
4,1.75,1880,7632,1.0,0,0,4,1180,700,1978,7.543472319,47.311491,-122.36281,1401321600,2014,5,29,2000,266500.0000047184
3,1.75,1590,11914,1.0,0,2,3,1090,500,1957,7.936633105,47.446413,-122.272098,1401321600,2014,5,29,2000,267500.00005369756
4,2.5,2290,4539,2.0,0,0,3,2290,0,2001,7.533312353,47.442737,-122.123973,1401321600,2014,5,29,2001,295000.00000206206
3,2.5,2080,9827,2.0,0,0,3,2080,0,1989,7.667370204,47.311491,-122.36281,1401321600,2014,5,29,1989,300000.0000017205
2,1.0,820,3844,1.0,0,0,4,820,0,1916,7.527206738,47.740485,-122.342826,1401321600,2014,5,29,1916,300000.0000274807
2,2.25,1000,905,3.0,0,0,3,1000,0,2006,6.928099591,47.687761,-122.38487,1401321600,2014,5,29,2006,304999.99998070486
2,1.0,810,4800,1.0,0,0,3,810,0,1919,7.555103111,47.540246,-122.268545,1401321600,2014,5,29,2001,308830.7692517663
3,1.5,1460,5040,1.0,0,0,3,1100,360,1971,6.20853136,47.740485,-122.342826,1401321600,2014,5,29,1971,329932.000022429
3,2.25,2270,8876,1.0,0,0,3,1380,890,1977,6.229109042,47.442737,-122.123973,1401321600,2014,5,29,2004,332000.0000595189
4,1.75,1700,7800,1.0,0,0,5,1120,580,1981,7.735722511,47.499429,-122.110157,1401321600,2014,5,29,1981,349000.000035009
4,2.5,2040,22653,2.0,0,0,3,2040,0,2011,6.076052145,47.489569,-122.29996,1401321600,2014,5,29,2011,350000.0000004886
2,1.0,1320,1824,1.5,0,0,4,1320,0,1909,6.662424392,47.585627,-122.29196,1401321600,2014,5,29,1989,395000.00001418655
5,2.0,1930,9747,1.0,0,0,4,1020,910,1962,7.311269145,47.755665,-122.248061,1401321600,2014,5,29,1962,400000.0000262806
4,1.5,1390,7200,1.0,0,0,3,1140,250,1965,7.987999401,47.740485,-122.342826,1401321600,2014,5,29,1993,400000.00000950287
4,2.0,1670,12056,1.0,0,0,3,1670,0,1955,6.052974929,47.755665,-122.248061,1401321600,2014,5,29,2005,400000.0000501104
4,2.75,1240,3867,1.0,0,0,3,800,440,1987,7.060717828,47.716513,-122.295829,1401321600,2014,5,29,2000,400000.00001170184
5,1.75,1880,10000,1.0,0,0,3,960,920,1963,7.888392321,47.715769,-122.213748,1401321600,2014,5,29,2008,405000.00010581815
3,2.0,1240,14404,1.0,0,0,3,1240,0,1988,6.683455998,47.669256,-122.008454,1401321600,2014,5,29,2000,404999.9999736506
3,1.75,2930,19876,1.0,0,0,3,2030,900,1993,7.440605705,47.760785,-122.130531,1401321600,2014,5,29,1993,408900.0000055718
3,1.75,1950,52256,1.0,0,0,4,1950,0,1985,7.465401518,47.367737,-122.117029,1401321600,2014,5,29,1985,411999.99983972433
2,1.0,1260,5000,1.0,0,0,3,1040,220,1951,6.113603508,47.687761,-122.38487,1401321600,2014,5,29,1994,436500.00000151794
4,1.75,1990,4725,1.5,0,0,4,1190,800,1944,7.628379319,47.555647,-122.37959,1401321600,2014,5,29,1944,445000.0000239841
4,2.0,2240,7725,1.0,0,0,5,1120,1120,1956,6.134984625,47.544034,-122.349874,1401321600,2014,5,29,1956,450000.0000697859
4,2.25,2590,10002,1.0,0,0,4,1340,1250,1968,7.334861392,47.755665,-122.248061,1401321600,2014,5,29,1968,452000.00001902017
6,2.5,4410,14034,1.0,0,2,4,2350,2060,1965,6.471367235,47.304801,-122.316969,1401321600,2014,5,29,1965,472000.0000516498
3,1.0,2110,10005,1.0,0,0,5,1110,1000,1924,7.976957266,47.675982,-122.193578,1401321600,2014,5,29,1956,475299.999997162
4,1.0,1600,4300,1.5,0,0,4,1600,0,1916,7.911477275,47.678255,-122.338152,1401321600,2014,5,29,1916,485000.00000066
3,2.0,2590,108900,2.0,0,0,3,1980,610,1988,7.053624318,47.419378,-121.958008,1401321600,2014,5,29,2000,503000.0002492754
3,1.5,2240,3800,2.0,0,0,3,1370,870,1929,7.087024118,47.685746,-122.281589,1401321600,2014,5,29,1929,510000.00006904104
3,3.0,2600,5238,1.5,0,3,3,1890,710,1989,7.696364215,47.391319,-122.314971,1401321600,2014,5,29,1989,524999.9999197489
5,2.5,2630,9216,2.0,0,0,3,2630,0,2003,6.927926728,47.734333,-121.855307,1401321600,2014,5,29,2003,525000.0000650524
3,1.0,1590,6420,1.0,0,0,3,1590,0,1944,6.954749702,47.536464,-122.394409,1401321600,2014,5,29,1944,528999.9999637536
3,1.5,2600,5085,1.0,0,0,4,1400,1200,1940,6.523506137,47.555647,-122.37959,1401321600,2014,5,29,2001,539999.9999184287
5,2.0,2450,9488,1.0,0,0,4,1240,1210,1900,7.300568667,47.740485,-122.342826,1401321600,2014,5,29,1955,550000.0000225027
4,2.5,2440,22594,2.0,0,0,3,2440,0,1996,6.064589841,47.669256,-122.008454,1401321600,2014,5,29,1996,565000.0000385683
3,2.0,1480,5000,1.0,0,0,4,750,730,1928,6.810112022,47.687761,-122.38487,1401321600,2014,5,29,1928,595000.0000028566
4,2.5,2760,6850,2.0,0,0,3,2760,0,1999,7.606585422,47.512527,-122.190248,1401321600,2014,5,29,1999,602499.9999600999
4,2.0,2300,3400,1.5,0,0,5,1550,750,1915,7.924373034,47.687761,-122.38487,1401321600,2014,5,29,1915,619000.0000546168
4,1.75,1640,4240,1.0,0,0,5,920,720,1921,7.941049704,47.687761,-122.38487,1401321600,2014,5,29,1921,635200.0000262224
3,3.25,1730,1229,2.0,0,2,3,1320,410,2008,6.827549298,47.638679,-122.370946,1401321600,2014,5,29,2008,644999.9999813682
3,2.5,2930,6050,2.0,0,0,3,2930,0,2008,6.901256334,47.584223,-121.791951,1401321600,2014,5,29,2008,650879.99996368
4,2.75,3310,6166,2.0,0,0,3,3310,0,2008,7.580595735,47.584223,-121.791951,1401321600,2014,5,29,2008,658000.0000182963
3,2.5,2620,21587,2.0,0,0,3,2620,0,1992,7.438999387,47.669256,-122.008454,1401321600,2014,5,29,1992,671999.9999335604
4,2.75,2620,6707,2.0,0,0,3,2620,0,2000,7.803187482,47.586092,-122.037436,1401321600,2014,5,29,2000,672499.9999927181
3,2.25,2330,4000,1.5,0,2,5,1520,810,1927,7.354627372,47.685746,-122.281589,1401321600,2014,5,29,1927,680000.0000699149
3,1.75,1940,7313,1.0,0,1,4,1440,500,1960,6.011491589,47.536464,-122.394409,1401321600,2014,5,29,2001,685000.0000614306
4,2.5,2920,9904,2.0,0,0,4,2920,0,1990,7.722791353,47.557085,-122.007748,1401321600,2014,5,29,1990,689999.9999209493
3,2.5,2390,4555,2.0,0,0,3,2390,0,2006,6.069239689,47.622542,-122.04421,1401321600,2014,5,29,2006,695000.0000651173
4,2.25,1960,8680,1.0,0,0,4,1290,670,1959,6.195181105,47.618337,-122.205341,1401321600,2014,5,29,1959,723000.0000345658
5,3.0,2170,2440,1.5,0,0,4,1450,720,1911,7.897696332,47.659861,-122.284977,1401321600,2014,5,29,1966,750500.0001029486
5,3.25,2900,12160,1.0,0,0,4,1890,1010,1967,6.525214924,47.614533,-122.168798,1401321600,2014,5,29,1967,789999.9999595258
4,2.25,2280,6660,1.5,0,2,3,1960,320,1940,7.511481961,47.638679,-122.370946,1401321600,2014,5,29,1984,820000.0001056601
3,2.5,2770,9136,2.0,0,0,3,2770,0,1991,7.143933159,47.557627,-122.151005,1401321600,2014,5,29,1991,859999.9998825211
4,3.5,4140,13392,2.0,0,0,3,4140,0,2000,6.042652305,47.499429,-122.110157,1401321600,2014,5,29,2000,949999.9999753104
4,4.25,4960,6000,2.5,0,0,3,3680,1280,1909,7.125755128,47.631863,-122.344267,1401321600,2014,5,29,2003,1425000.000039923
2,1.5,1220,3568,1.5,0,0,4,1220,0,1976,6.472220314,47.391319,-122.314971,1401408000,2014,5,30,1992,168000.00002782446
4,1.0,1290,5000,1.5,0,0,3,1290,0,1957,7.606565232,47.500058,-122.357848,1401408000,2014,5,30,2000,173666.66672288172
3,2.25,1590,11745,1.0,0,0,3,1090,500,1978,7.428732095,47.310617,-122.263291,1401408000,2014,5,30,1978,189999.9999451904
3,2.0,1560,7352,1.0,0,0,3,1560,0,1992,6.100509915,47.310617,-122.263291,1401408000,2014,5,30,1992,196440.00002005664
3,2.0,2120,7560,1.0,0,0,3,2120,0,1991,7.337030431,47.442737,-122.123973,1401408000,2014,5,30,1991,237481.2500905191
3,2.0,1330,6000,1.0,0,0,4,630,700,1900,6.580655168,47.534862,-122.305794,1401408000,2014,5,30,1971,240000.00004540107
2,1.0,1000,4776,1.0,0,0,4,1000,0,1942,6.802565417,47.534862,-122.305794,1401408000,2014,5,30,1982,247874.99998499927
3,1.75,1050,5850,1.0,0,0,3,1050,0,1980,6.821962376,47.451576,-122.352986,1401408000,2014,5,30,1980,259999.99997770952
2,1.0,1880,7560,1.0,0,0,3,940,940,1919,6.406565376,47.555647,-122.37959,1401408000,2014,5,30,2001,279999.9999242063
2,1.0,1090,5000,1.0,0,0,4,730,360,1942,6.289584987,47.555647,-122.37959,1401408000,2014,5,30,1982,287919.7826269523
3,1.0,1210,9525,1.0,0,0,3,1210,0,1955,7.70568454,47.544034,-122.349874,1401408000,2014,5,30,2005,299950.00003186945
3,2.5,2260,19821,2.0,0,0,3,2260,0,1994,7.231491352,47.442737,-122.123973,1401408000,2014,5,30,1994,309487.49999841896
3,2.0,1060,5750,1.0,0,0,3,1060,0,1981,7.550989896,47.555647,-122.37959,1401408000,2014,5,30,2013,314999.9999544385
4,2.5,2280,7200,2.0,0,0,3,2280,0,1994,6.559938262,47.367214,-122.198051,1401408000,2014,5,30,1994,322000.00006460183
3,1.75,2180,10230,1.0,0,0,4,1090,1090,1961,6.72535443,47.540246,-122.268545,1401408000,2014,5,30,2001,324999.999969811
3,2.25,1490,4522,2.0,0,0,3,1490,0,2009,6.09573912,47.755665,-122.248061,1401408000,2014,5,30,2009,326983.33329110313
2,2.5,1240,1546,2.0,0,0,3,1240,0,2007,6.772093491,47.534862,-122.305794,1401408000,2014,5,30,2007,330000.00000524655
3,2.5,2200,7278,2.0,0,0,3,2200,0,1990,6.04768878,47.442737,-122.123973,1401408000,2014,5,30,2009,349900.0000472269
3,2.0,1550,8509,1.0,0,0,3,1150,400,1959,6.083828222,47.544034,-122.349874,1401408000,2014,5,30,1989,369000.00004196336
3,1.0,1200,9800,1.0,0,0,4,1200,0,1971,7.054047732,47.760785,-122.130531,1401408000,2014,5,30,1971,373999.99999211176
3,2.5,1860,3690,2.0,0,0,3,1860,0,2000,7.769768167,47.755665,-122.248061,1401408000,2014,5,30,2000,384949.9999374103
3,1.0,1220,4800,1.0,0,0,3,1220,0,1901,6.333339053,47.611046,-122.293207,1401408000,2014,5,30,1901,385000.0000040123
4,2.5,2910,5000,2.0,0,0,3,2910,0,2002,7.384719215,47.367737,-122.117029,1401408000,2014,5,30,2002,395000.0000312767
3,1.75,1510,44000,1.0,0,0,3,1240,270,1989,7.019513563,47.388327,-121.606221,1401408000,2014,5,30,1989,425000.0000571398
3,1.75,1680,3000,1.0,0,2,4,840,840,1900,6.929741785,47.678255,-122.338152,1401408000,2014,5,30,1971,425000.00002798345
